benchmark;Promoted;Demoted;Writes DRAM;Writes PCM;Total writes;Reads on DRAM;Reads on PCM;Total reads;Pages on memory;BUFFER SIZE;TIME TO MIGRATE;COUNTERS SIZE;PROMOTE VALUE;DEMOTE VALUE
Basicmath2020-01-191653;106;1241;9797;8802819;8812616;11000;8802863;8813863;1606;64;2048;16;6.000000;6.000000
Basicmath2020-01-191653;6;1142;6441;8806175;8812616;7677;8806186;8813863;1606;64;2048;16;7.000000;6.000000
Basicmath2020-01-191653;3;1140;6387;8806229;8812616;7623;8806240;8813863;1606;64;2048;16;8.000000;6.000000
Basicmath2020-01-191653;0;1138;6333;8806283;8812616;7569;8806294;8813863;1606;64;2048;16;9.000000;6.000000
Basicmath2020-01-191653;17326;18258;3430686;5381930;8812616;3431914;5381949;8813863;1606;64;8192;16;4.000000;6.000000
Basicmath2020-01-191653;1279;2243;259751;8552865;8812616;261549;8552314;8813863;1606;64;8192;16;5.000000;6.000000
Basicmath2020-01-191653;24;991;23752;8788864;8812616;24992;8788871;8813863;1606;64;8192;16;6.000000;6.000000
Basicmath2020-01-191653;2;969;20828;8791788;8812616;22069;8791794;8813863;1606;64;8192;16;7.000000;6.000000
Basicmath2020-01-191653;1;968;20713;8791903;8812616;21954;8791909;8813863;1606;64;8192;16;8.000000;6.000000
Basicmath2020-01-191653;0;967;20598;8792018;8812616;21839;8792024;8813863;1606;64;8192;16;9.000000;6.000000
Basicmath2020-01-191653;4069;4798;3150301;5662315;8812616;3151558;5662305;8813863;1606;64;32768;16;4.000000;6.000000
Basicmath2020-01-191653;316;1083;304205;8508411;8812616;305612;8508251;8813863;1606;64;32768;16;5.000000;6.000000
Basicmath2020-01-191653;9;785;90553;8722063;8812616;91797;8722066;8813863;1606;64;32768;16;6.000000;6.000000
Basicmath2020-01-191653;2;778;87116;8725500;8812616;88360;8725503;8813863;1606;64;32768;16;7.000000;6.000000
Basicmath2020-01-191653;1;777;86637;8725979;8812616;87881;8725982;8813863;1606;64;32768;16;8.000000;6.000000
Basicmath2020-01-191653;0;776;86158;8726458;8812616;87402;8726461;8813863;1606;64;32768;16;9.000000;6.000000
Basicmath2020-01-191653;65615;66700;3294970;5517646;8812616;3296599;5517264;8813863;1606;64;2048;32;4.000000;6.000000
Basicmath2020-01-191653;1173;2296;46270;8766346;8812616;47334;8766529;8813863;1606;64;2048;32;5.000000;6.000000
Basicmath2020-01-191653;115;1249;10191;8802425;8812616;11396;8802467;8813863;1606;64;2048;32;6.000000;6.000000
Basicmath2020-01-191653;13;1149;6594;8806022;8812616;7831;8806032;8813863;1606;64;2048;32;7.000000;6.000000
Basicmath2020-01-191653;7;1143;6438;8806178;8812616;7675;8806188;8813863;1606;64;2048;32;8.000000;6.000000
Basicmath2020-01-191653;0;1138;6333;8806283;8812616;7569;8806294;8813863;1606;64;2048;32;9.000000;6.000000
Basicmath2020-01-191653;16845;17747;3292666;5519950;8812616;3293998;5519865;8813863;1606;64;8192;32;4.000000;6.000000
Basicmath2020-01-191653;330;1293;65357;8747259;8812616;66580;8747283;8813863;1606;64;8192;32;5.000000;6.000000
Basicmath2020-01-191653;34;999;24721;8787895;8812616;25961;8787902;8813863;1606;64;8192;32;6.000000;6.000000
Basicmath2020-01-191653;8;973;20814;8791802;8812616;22056;8791807;8813863;1606;64;8192;32;7.000000;6.000000
Basicmath2020-01-191653;6;971;20706;8791910;8812616;21948;8791915;8813863;1606;64;8192;32;8.000000;6.000000
Basicmath2020-01-191653;0;967;20478;8792138;8812616;21719;8792144;8813863;1606;64;8192;32;9.000000;6.000000
Basicmath2020-01-191653;4200;4967;3286560;5526056;8812616;3287828;5526035;8813863;1606;64;32768;32;4.000000;6.000000
Basicmath2020-01-191653;75;845;126612;8686004;8812616;127851;8686012;8813863;1606;64;32768;32;5.000000;6.000000
Basicmath2020-01-191653;0;776;86158;8726458;8812616;87402;8726461;8813863;1606;64;32768;32;6.000000;6.000000
Basicmath2020-01-191653;0;776;86158;8726458;8812616;87402;8726461;8813863;1606;64;32768;32;7.000000;6.000000
Basicmath2020-01-191653;0;776;86158;8726458;8812616;87402;8726461;8813863;1606;64;32768;32;8.000000;6.000000
Basicmath2020-01-191653;0;776;86158;8726458;8812616;87402;8726461;8813863;1606;64;32768;32;9.000000;6.000000
Basicmath2020-01-191653;63265;64357;3143606;5669010;8812616;3144753;5669110;8813863;1606;64;2048;64;4.000000;6.000000
Basicmath2020-01-191653;1159;2286;45705;8766911;8812616;46779;8767084;8813863;1606;64;2048;64;5.000000;6.000000
Basicmath2020-01-191653;91;1226;9522;8803094;8812616;10734;8803129;8813863;1606;64;2048;64;6.000000;6.000000
Basicmath2020-01-191653;11;1146;6676;8805940;8812616;7912;8805951;8813863;1606;64;2048;64;7.000000;6.000000
Basicmath2020-01-191653;4;1140;6468;8806148;8812616;7704;8806159;8813863;1606;64;2048;64;8.000000;6.000000
Basicmath2020-01-191653;0;1138;6333;8806283;8812616;7569;8806294;8813863;1606;64;2048;64;9.000000;6.000000
Basicmath2020-01-191653;17043;17965;3376141;5436475;8812616;3377358;5436505;8813863;1606;64;8192;64;4.000000;6.000000
Basicmath2020-01-191653;357;1321;67980;8744636;8812616;69199;8744664;8813863;1606;64;8192;64;5.000000;6.000000
Basicmath2020-01-191653;29;996;24181;8788435;8812616;25420;8788443;8813863;1606;64;8192;64;6.000000;6.000000
Basicmath2020-01-191653;2;969;20866;8791750;8812616;22107;8791756;8813863;1606;64;8192;64;7.000000;6.000000
Basicmath2020-01-191653;0;967;20478;8792138;8812616;21719;8792144;8813863;1606;64;8192;64;8.000000;6.000000
Basicmath2020-01-191653;0;967;20478;8792138;8812616;21719;8792144;8813863;1606;64;8192;64;9.000000;6.000000
Basicmath2020-01-191653;4061;4821;3165829;5646787;8812616;3167077;5646786;8813863;1606;64;32768;64;4.000000;6.000000
Basicmath2020-01-191653;96;867;135175;8677441;8812616;136402;8677461;8813863;1606;64;32768;64;5.000000;6.000000
Basicmath2020-01-191653;5;781;88579;8724037;8812616;89822;8724041;8813863;1606;64;32768;64;6.000000;6.000000
Basicmath2020-01-191653;1;777;86604;8726012;8812616;87848;8726015;8813863;1606;64;32768;64;7.000000;6.000000
Basicmath2020-01-191653;0;776;86158;8726458;8812616;87402;8726461;8813863;1606;64;32768;64;8.000000;6.000000
Basicmath2020-01-191653;0;776;86158;8726458;8812616;87402;8726461;8813863;1606;64;32768;64;9.000000;6.000000
Basicmath2020-01-191653;66819;68033;3336924;5475692;8812616;3342320;5471543;8813863;1606;128;2048;4;4.000000;6.000000
Basicmath2020-01-191653;13907;15126;689459;8123157;8812616;689625;8124238;8813863;1606;128;2048;4;5.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;4;6.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;4;7.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;4;8.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;4;9.000000;6.000000
Basicmath2020-01-191653;17079;18204;3349689;5462927;8812616;3351607;5462256;8813863;1606;128;8192;4;4.000000;6.000000
Basicmath2020-01-191653;3564;4691;695977;8116639;8812616;696740;8117123;8813863;1606;128;8192;4;5.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;4;6.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;4;7.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;4;8.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;4;9.000000;6.000000
Basicmath2020-01-191653;4250;5243;3276117;5536499;8812616;3277696;5536167;8813863;1606;128;32768;4;4.000000;6.000000
Basicmath2020-01-191653;886;1887;712220;8100396;8812616;713366;8100497;8813863;1606;128;32768;4;5.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;4;6.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;4;7.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;4;8.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;4;9.000000;6.000000
Basicmath2020-01-191653;60889;62108;3018267;5794349;8812616;3020395;5793468;8813863;1606;128;2048;8;4.000000;6.000000
Basicmath2020-01-191653;613;1836;31068;8781548;8812616;32610;8781253;8813863;1606;128;2048;8;5.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;8;6.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;8;7.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;8;8.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;8;9.000000;6.000000
Basicmath2020-01-191653;16195;17326;3184304;5628312;8812616;3185852;5628011;8813863;1606;128;8192;8;4.000000;6.000000
Basicmath2020-01-191653;134;1266;35170;8777446;8812616;36488;8777375;8813863;1606;128;8192;8;5.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;8;6.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;8;7.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;8;8.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;8;9.000000;6.000000
Basicmath2020-01-191653;3785;4790;2954618;5857998;8812616;2955969;5857894;8813863;1606;128;32768;8;4.000000;6.000000
Basicmath2020-01-191653;21;1028;60192;8752424;8812616;61445;8752418;8813863;1606;128;32768;8;5.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;8;6.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;8;7.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;8;8.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;8;9.000000;6.000000
Basicmath2020-01-191653;65564;66769;3299362;5513254;8812616;3301021;5512842;8813863;1606;128;2048;16;4.000000;6.000000
Basicmath2020-01-191653;3945;5168;201239;8611377;8812616;204712;8609151;8813863;1606;128;2048;16;5.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;16;6.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;16;7.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;16;8.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;16;9.000000;6.000000
Basicmath2020-01-191653;17273;18390;3416556;5396060;8812616;3417796;5396067;8813863;1606;128;8192;16;4.000000;6.000000
Basicmath2020-01-191653;1006;2138;211862;8600754;8812616;213659;8600204;8813863;1606;128;8192;16;5.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;16;6.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;16;7.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;16;8.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;16;9.000000;6.000000
Basicmath2020-01-191653;4068;5058;3116806;5695810;8812616;3118067;5695796;8813863;1606;128;32768;16;4.000000;6.000000
Basicmath2020-01-191653;237;1244;225360;8587256;8812616;226765;8587098;8813863;1606;128;32768;16;5.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;16;6.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;16;7.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;16;8.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;16;9.000000;6.000000
Basicmath2020-01-191653;65256;66476;3282486;5530130;8812616;3284246;5529617;8813863;1606;128;2048;32;4.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;32;5.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;32;6.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;32;7.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;32;8.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;32;9.000000;6.000000
Basicmath2020-01-191653;16774;17886;3278037;5534579;8812616;3279378;5534485;8813863;1606;128;8192;32;4.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;32;5.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;32;6.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;32;7.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;32;8.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;32;9.000000;6.000000
Basicmath2020-01-191653;4219;5224;3265496;5547120;8812616;3266766;5547097;8813863;1606;128;32768;32;4.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;32;5.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;32;6.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;32;7.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;32;8.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;32;9.000000;6.000000
Basicmath2020-01-191653;62881;64092;3130206;5682410;8812616;3131481;5682382;8813863;1606;128;2048;64;4.000000;6.000000
Basicmath2020-01-191653;5;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;64;5.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;64;6.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;64;7.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;64;8.000000;6.000000
Basicmath2020-01-191653;0;1223;2812;8809804;8812616;4039;8809824;8813863;1606;128;2048;64;9.000000;6.000000
Basicmath2020-01-191653;16963;18076;3357932;5454684;8812616;3359155;5454708;8813863;1606;128;8192;64;4.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;64;5.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;64;6.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;64;7.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;64;8.000000;6.000000
Basicmath2020-01-191653;0;1132;10349;8802267;8812616;11584;8802279;8813863;1606;128;8192;64;9.000000;6.000000
Basicmath2020-01-191653;4054;5057;3126267;5686349;8812616;3127515;5686348;8813863;1606;128;32768;64;4.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;64;5.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;64;6.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;64;7.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;64;8.000000;6.000000
Basicmath2020-01-191653;0;1007;45306;8767310;8812616;46544;8767319;8813863;1606;128;32768;64;9.000000;6.000000
Basicmath2020-01-191653;9322;114700;8173996;638620;8812616;8148485;665378;8813863;1606;16;2048;4;4.000000;5.000000
Basicmath2020-01-191653;7487;113170;7985068;827548;8812616;7959983;853880;8813863;1606;16;2048;4;5.000000;5.000000
Basicmath2020-01-191653;6164;112083;7859157;953459;8812616;7833334;980529;8813863;1606;16;2048;4;6.000000;5.000000
Basicmath2020-01-191653;3410;110003;7501700;1310916;8812616;7476006;1337857;8813863;1606;16;2048;4;7.000000;5.000000
Basicmath2020-01-191653;3410;110003;7501700;1310916;8812616;7476006;1337857;8813863;1606;16;2048;4;8.000000;5.000000
Basicmath2020-01-191653;0;107396;7155535;1657081;8812616;7129756;1684107;8813863;1606;16;2048;4;9.000000;5.000000
Basicmath2020-01-191653;1779;28723;8236326;576290;8812616;8230972;582891;8813863;1606;16;8192;4;4.000000;5.000000
Basicmath2020-01-191653;1224;28572;8113596;699020;8812616;8108209;705654;8813863;1606;16;8192;4;5.000000;5.000000
Basicmath2020-01-191653;819;28461;8027648;784968;8812616;8022033;791830;8813863;1606;16;8192;4;6.000000;5.000000
Basicmath2020-01-191653;369;28305;7916191;896425;8812616;7910533;903330;8813863;1606;16;8192;4;7.000000;5.000000
Basicmath2020-01-191653;369;28305;7916191;896425;8812616;7910533;903330;8813863;1606;16;8192;4;8.000000;5.000000
Basicmath2020-01-191653;0;28075;7789390;1023226;8812616;7783600;1030263;8813863;1606;16;8192;4;9.000000;5.000000
Basicmath2020-01-191653;146;7309;8505718;306898;8812616;8505213;308650;8813863;1606;16;32768;4;4.000000;5.000000
Basicmath2020-01-191653;115;7279;8446534;366082;8812616;8446027;367836;8813863;1606;16;32768;4;5.000000;5.000000
Basicmath2020-01-191653;84;7250;8405873;406743;8812616;8405366;408497;8813863;1606;16;32768;4;6.000000;5.000000
Basicmath2020-01-191653;45;7219;8339225;473391;8812616;8338730;475133;8813863;1606;16;32768;4;7.000000;5.000000
Basicmath2020-01-191653;45;7219;8339225;473391;8812616;8338730;475133;8813863;1606;16;32768;4;8.000000;5.000000
Basicmath2020-01-191653;0;7179;8250490;562126;8812616;8249980;563883;8813863;1606;16;32768;4;9.000000;5.000000
Basicmath2020-01-191653;10360;115946;8099776;712840;8812616;8073508;740355;8813863;1606;16;2048;8;4.000000;5.000000
Basicmath2020-01-191653;9628;115459;7984665;827951;8812616;7958230;855633;8813863;1606;16;2048;8;5.000000;5.000000
Basicmath2020-01-191653;7893;114062;7816475;996141;8812616;7789637;1024226;8813863;1606;16;2048;8;6.000000;5.000000
Basicmath2020-01-191653;4241;110991;7488265;1324351;8812616;7461799;1352064;8813863;1606;16;2048;8;7.000000;5.000000
Basicmath2020-01-191653;4241;110991;7488265;1324351;8812616;7461799;1352064;8813863;1606;16;2048;8;8.000000;5.000000
Basicmath2020-01-191653;0;107518;7104152;1708464;8812616;7078016;1735847;8813863;1606;16;2048;8;9.000000;5.000000
Basicmath2020-01-191653;1531;28419;8220462;592154;8812616;8215015;598848;8813863;1606;16;8192;8;4.000000;5.000000
Basicmath2020-01-191653;878;28271;8090008;722608;8812616;8084382;729481;8813863;1606;16;8192;8;5.000000;5.000000
Basicmath2020-01-191653;715;28185;8049256;763360;8812616;8043606;770257;8813863;1606;16;8192;8;6.000000;5.000000
Basicmath2020-01-191653;384;28030;7962682;849934;8812616;7956949;856914;8813863;1606;16;8192;8;7.000000;5.000000
Basicmath2020-01-191653;384;28030;7962682;849934;8812616;7956949;856914;8813863;1606;16;8192;8;8.000000;5.000000
Basicmath2020-01-191653;0;27799;7832864;979752;8812616;7827030;986833;8813863;1606;16;8192;8;9.000000;5.000000
Basicmath2020-01-191653;163;7341;8462839;349777;8812616;8462245;351618;8813863;1606;16;32768;8;4.000000;5.000000
Basicmath2020-01-191653;117;7298;8397504;415112;8812616;8396912;416951;8813863;1606;16;32768;8;5.000000;5.000000
Basicmath2020-01-191653;93;7280;8366960;445656;8812616;8366375;447488;8813863;1606;16;32768;8;6.000000;5.000000
Basicmath2020-01-191653;55;7246;8305305;507311;8812616;8304724;509139;8813863;1606;16;32768;8;7.000000;5.000000
Basicmath2020-01-191653;55;7246;8305305;507311;8812616;8304724;509139;8813863;1606;16;32768;8;8.000000;5.000000
Basicmath2020-01-191653;0;7199;8230829;581787;8812616;8230243;583620;8813863;1606;16;32768;8;9.000000;5.000000
Basicmath2020-01-191653;10349;116248;8123951;688665;8812616;8097727;716136;8813863;1606;16;2048;16;4.000000;5.000000
Basicmath2020-01-191653;9437;115590;7980487;832129;8812616;7954034;859829;8813863;1606;16;2048;16;5.000000;5.000000
